clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	68.50261	
k__Bacteria|p__Firmicutes	2|1239	28.21692	
k__Bacteria|p__Actinobacteria	2|201174	2.27728	
k__Bacteria|p__Proteobacteria	2|1224	1.00319	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	68.50261	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	26.53573	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.40126	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.00319	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.64581	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.24773	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.06648	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.0322	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	68.50261	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	26.12468	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.40126	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.95831	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.41105	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.37379	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.27202	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.22952	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.06648	
