clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	25.23589	
k__Bacteria|p__Verrucomicrobia	2|74201	22.76791	
k__Bacteria|p__Actinobacteria	2|201174	22.7322	
k__Bacteria|p__Firmicutes	2|1239	19.71461	
k__Bacteria|p__Proteobacteria	2|1224	9.51094	
k__Bacteria|p__Bacteria_unclassified	2|	0.03847	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	25.23589	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	22.76791	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	15.19416	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	11.57361	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	11.15858	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	9.51094	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	4.50707	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.03847	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.01338	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	25.23589	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	22.76791	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	15.19416	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	11.57361	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	10.79723	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	9.51094	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	4.50707	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.36135	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.03847	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	0.01338	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	25.23589	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	22.76791	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	15.19416	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	11.57361	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	10.79723	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	9.51094	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	4.50707	
