clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Firmicutes	2|1239	54.49454	
k__Bacteria|p__Verrucomicrobia	2|74201	36.75354	
k__Bacteria|p__Proteobacteria	2|1224	8.7211	
k__Bacteria|p__Bacteroidetes	2|976	0.03041	
k__Bacteria|p__Actinobacteria	2|201174	0.00033	
k__Bacteria|p__Bacteria_unclassified	2|	8e-05	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	54.47675	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	36.75354	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	8.7191	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	0.03041	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	0.0178	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.002	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.00033	
k__Bacteria|p__Firmicutes|c__CFGB9644	2|1239|	8e-05	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	54.47675	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	36.75354	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	8.7191	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	0.03041	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	0.0178	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.002	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.00033	
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644	2|1239||	8e-05	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	54.47675	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	36.75354	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	8.7191	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	0.02463	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	0.01741	
