clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	81.78626	
k__Bacteria|p__Firmicutes	2|1239	11.24654	
k__Bacteria|p__Verrucomicrobia	2|74201	3.92448	
k__Bacteria|p__Proteobacteria	2|1224	1.78076	
k__Bacteria|p__Synergistetes	2|508458	0.93144	
k__Bacteria|p__Bacteria_unclassified	2|	0.2233	
k__Bacteria|p__Actinobacteria	2|201174	0.10722	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	81.78626	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	5.39967	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	3.92448	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.99384	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	1.763	
k__Bacteria|p__Firmicutes|c__CFGB9507	2|1239|	1.70867	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.93144	
k__Bacteria|p__Firmicutes|c__CFGB76355	2|1239|	0.86954	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.8666	
k__Bacteria|p__Firmicutes|c__CFGB9659	2|1239|	0.12486	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.11955	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.10722	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76311	2||	0.10375	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.07375	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.04411	
k__Bacteria|p__Firmicutes|c__CFGB76170	2|1239|	0.02114	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.0164	
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.00968	
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.00203	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00136	
k__Bacteria|p__Firmicutes|c__CFGB76539	2|1239|	0.0008	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	81.78626	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	4.31999	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	3.92448	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.99384	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	1.763	
k__Bacteria|p__Firmicutes|c__CFGB9507|o__OFGB9507	2|1239||	1.70867	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.00096	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.93144	
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355	2|1239||	0.86954	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.8666	
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659	2|1239||	0.12486	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.11955	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.10722	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76311|o__OFGB76311	2|||	0.10375	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.07872	
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.07375	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.04411	
k__Bacteria|p__Firmicutes|c__CFGB76170|o__OFGB76170	2|1239||	0.02114	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.0164	
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.00968	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.00203	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.00136	
k__Bacteria|p__Firmicutes|c__CFGB76539|o__OFGB76539	2|1239||	0.0008	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	79.63574	
