clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	46.76655	
k__Bacteria|p__Firmicutes	2|1239	22.32662	
k__Bacteria|p__Tenericutes	2|544448	10.85895	
k__Bacteria|p__Actinobacteria	2|201174	9.52875	
k__Bacteria|p__Verrucomicrobia	2|74201	7.95351	
k__Bacteria|p__Proteobacteria	2|1224	2.5109	
k__Bacteria|p__Bacteria_unclassified	2|	0.05471	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	46.75616	
k__Bacteria|p__Bacteroidetes|c__CFGB1791	2|976|	10.85895	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	8.58027	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	8.20458	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	7.95351	
k__Bacteria|p__Firmicutes|c__CFGB76539	2|1239|	5.66564	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	2.4862	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.5804	
k__Bacteria|p__Firmicutes|c__CFGB9507	2|1239|	1.22398	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.12795	
k__Bacteria|p__Firmicutes|c__CFGB76355	2|1239|	1.10348	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.94558	
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.49814	
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.29913	
k__Bacteria|p__Firmicutes|c__CFGB76170	2|1239|	0.29225	
k__Bacteria|p__Firmicutes|c__CFGB28439	2|1239|	0.17732	
k__Bacteria|p__Firmicutes|c__CFGB76144	2|1239|	0.12567	
k__Bacteria|p__Firmicutes|c__CFGB76565	2|1239|	0.11167	
k__Bacteria|p__Firmicutes|c__CFGB76351	2|1239|	0.05711	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.05471	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.0247	
k__Bacteria|p__Firmicutes|c__CFGB76293	2|1239|	0.01821	
k__Bacteria|p__Firmicutes|c__CFGB9506	2|1239|	0.01097	
k__Bacteria|p__Bacteroidetes|c__CFGB76111	2|976|	0.00567	
k__Bacteria|p__Bacteroidetes|c__CFGB635	2|976|	0.00472	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	46.75616	
k__Bacteria|p__Bacteroidetes|c__CFGB1791|o__OFGB1791	2|976||	10.85895	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	8.58027	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	8.09139	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	7.95351	
k__Bacteria|p__Firmicutes|c__CFGB76539|o__OFGB76539	2|1239||	5.66564	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	2.4862	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.5804	
k__Bacteria|p__Firmicutes|c__CFGB9507|o__OFGB9507	2|1239||	1.22398	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.11923	
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355	2|1239||	1.10348	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.94558	
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479	2|1239||	0.49814	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	0.29913	
k__Bacteria|p__Firmicutes|c__CFGB76170|o__OFGB76170	2|1239||	0.29225	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439	2|1239||	0.17732	
k__Bacteria|p__Firmicutes|c__CFGB76144|o__OFGB76144	2|1239||	0.12567	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.11319	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565	2|1239||	0.11167	
k__Bacteria|p__Firmicutes|c__CFGB76351|o__OFGB76351	2|1239||	0.05711	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.05471	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.0247	
k__Bacteria|p__Firmicutes|c__CFGB76293|o__OFGB76293	2|1239||	0.01821	
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506	2|1239||	0.01097	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	0.00871	
k__Bacteria|p__Bacteroidetes|c__CFGB76111|o__OFGB76111	2|976||	0.00567	
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635	2|976||	0.00472	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	46.73215	
k__Bacteria|p__Bacteroidetes|c__CFGB1791|o__OFGB1791|f__FGB1791	2|976|||	10.85895	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	8.58027	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	7.95351	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	7.34757	
k__Bacteria|p__Firmicutes|c__CFGB76539|o__OFGB76539|f__FGB76539	2|1239|||	5.66564	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	2|1224|1236|91347|543	2.4862	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	1.5804	
k__Bacteria|p__Firmicutes|c__CFGB9507|o__OFGB9507|f__FGB9507	2|1239|||	1.22398	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	1.11923	
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355|f__FGB76355	2|1239|||	1.10348	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae	2|201174|1760|85004|31953	0.94558	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	0.70553	
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479|f__FGB9479	2|1239|||	0.49814	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	2|1239|1737404|1737405|1570339	0.29913	
k__Bacteria|p__Firmicutes|c__CFGB76170|o__OFGB76170|f__FGB76170	2|1239|||	0.29225	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439|f__FGB28439	2|1239|||	0.17732	
k__Bacteria|p__Firmicutes|c__CFGB76144|o__OFGB76144|f__FGB76144	2|1239|||	0.12567	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.11319	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565|f__FGB76565	2|1239|||	0.11167	
k__Bacteria|p__Firmicutes|c__CFGB76351|o__OFGB76351|f__FGB76351	2|1239|||	0.05711	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2||||	0.05471	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2|1224|28221|213115|194924	0.0247	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	0.01853	
k__Bacteria|p__Firmicutes|c__CFGB76293|o__OFGB76293|f__FGB76293	2|1239|||	0.01821	
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.01097	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	0.00871	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	0.00595	
