clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	52.04466	
k__Bacteria|p__Firmicutes	2|1239	26.93613	
k__Bacteria|p__Verrucomicrobia	2|74201	14.92714	
k__Bacteria|p__Proteobacteria	2|1224	5.15553	
k__Bacteria|p__Synergistetes	2|508458	0.58935	
k__Bacteria|p__Bacteria_unclassified	2|	0.31996	
k__Bacteria|p__Actinobacteria	2|201174	0.02723	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	52.04466	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	14.92714	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	12.67737	
k__Bacteria|p__Firmicutes|c__CFGB76539	2|1239|	4.9641	
k__Bacteria|p__Firmicutes|c__CFGB76355	2|1239|	3.67427	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	3.28493	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	2.68515	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	1.87021	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.84563	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.58935	
k__Bacteria|p__Firmicutes|c__CFGB76351	2|1239|	0.37838	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.31996	
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.2186	
k__Bacteria|p__Firmicutes|c__CFGB1507	2|1239|	0.2011	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.02723	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.01509	
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.00259	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00038	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	52.04466	
