clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	65.50054	
k__Bacteria|p__Firmicutes	2|1239	28.35013	
k__Bacteria|p__Actinobacteria	2|201174	5.06316	
k__Bacteria|p__Proteobacteria	2|1224	1.03068	
k__Bacteria|p__Verrucomicrobia	2|74201	0.04001	
k__Bacteria|p__Bacteria_unclassified	2|	0.01008	
k__Bacteria|p__Tenericutes	2|544448	0.0054	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	65.47337	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	25.65744	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.76331	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.82397	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.73329	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.70638	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.17278	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.12957	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.07443	
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	0.0423	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.04001	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.03394	
k__Bacteria|p__Firmicutes|c__CFGB76355	2|1239|	0.01947	
k__Bacteria|p__Firmicutes|c__CFGB76539	2|1239|	0.0182	
k__Bacteria|p__Bacteroidetes|c__CFGB635	2|976|	0.01794	
k__Bacteria|p__Bacteroidetes|c__CFGB76111	2|976|	0.00837	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.00739	
k__Bacteria|p__Bacteroidetes|c__CFGB1791	2|976|	0.0054	
k__Bacteria|p__Firmicutes|c__CFGB1494	2|1239|	0.00495	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB8157	2|95818|	0.00269	
k__Bacteria|p__Firmicutes|c__CFGB28439	2|1239|	0.00202	
k__Bacteria|p__Firmicutes|c__CFGB76077	2|1239|	0.00094	
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia	2|976|117743	0.00085	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	65.47337	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	25.36675	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.76331	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.82397	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.59442	
