clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	51.48314	
k__Bacteria|p__Firmicutes	2|1239	26.1334	
k__Bacteria|p__Verrucomicrobia	2|74201	20.20124	
k__Bacteria|p__Actinobacteria	2|201174	2.11863	
k__Bacteria|p__Proteobacteria	2|1224	0.04727	
k__Bacteria|p__Bacteria_unclassified	2|	0.01631	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	51.48314	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	21.30544	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	20.20124	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	2.90071	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	1.84911	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.21663	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.902	
k__Bacteria|p__Firmicutes|c__CFGB3009	2|1239|	0.05458	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.04727	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.02356	
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	0.01631	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	51.48314	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	20.75897	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	20.20124	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	2.90071	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	1.84911	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.902	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.78516	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.45074	
