clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	53.94562	
k__Bacteria|p__Firmicutes	2|1239	38.27725	
k__Bacteria|p__Verrucomicrobia	2|74201	4.60837	
k__Bacteria|p__Actinobacteria	2|201174	2.97284	
k__Bacteria|p__Proteobacteria	2|1224	0.1306	
k__Bacteria|p__Bacteria_unclassified	2|	0.06532	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	53.94562	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	15.8576	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	14.55876	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	7.66568	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	4.60837	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	2.97284	
k__Bacteria|p__Firmicutes|c__CFGB3047	2|1239|	0.19521	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.1306	
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987	2||	0.06532	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	53.94562	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	15.8576	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	14.40771	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	7.66568	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	4.60837	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	2.65006	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.32279	
k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047	2|1239||	0.19521	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.15105	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Chromatiales	2|1224|1236|135613	0.1306	
k__Bacteria|p__Bacteria_unclassified|c__CFGB2987|o__OFGB2987	2|||	0.06532	
