clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	72.84455	
k__Bacteria|p__Firmicutes	2|1239	17.40556	
k__Bacteria|p__Verrucomicrobia	2|74201	8.31526	
k__Bacteria|p__Proteobacteria	2|1224	0.73784	
k__Bacteria|p__Synergistetes	2|508458	0.55822	
k__Bacteria|p__Actinobacteria	2|201174	0.11576	
k__Bacteria|p__Bacteria_unclassified	2|	0.0228	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	72.84455	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	8.31526	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	7.48103	
k__Bacteria|p__Firmicutes|c__CFGB28439	2|1239|	5.83329	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	1.7471	
k__Bacteria|p__Firmicutes|c__CFGB76355	2|1239|	1.1022	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.70996	
k__Bacteria|p__Synergistetes|c__Synergistia	2|508458|649775	0.55822	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	0.41345	
k__Bacteria|p__Firmicutes|c__CFGB9659	2|1239|	0.34245	
k__Bacteria|p__Firmicutes|c__CFGB9507	2|1239|	0.25345	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	0.08052	
k__Bacteria|p__Firmicutes|c__CFGB1292	2|1239|	0.05139	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.03524	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.02744	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	0.0228	
k__Bacteria|p__Firmicutes|c__CFGB76170	2|1239|	0.02187	
k__Bacteria|p__Firmicutes|c__CFGB76565	2|1239|	0.01441	
k__Bacteria|p__Firmicutes|c__CFGB75721	2|1239|	0.00617	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	0.00045	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	72.84455	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	8.31526	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	6.27026	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439	2|1239||	5.83329	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	1.7471	
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355	2|1239||	1.1022	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	1.10162	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.70996	
k__Bacteria|p__Synergistetes|c__Synergistia|o__Synergistales	2|508458|649775|649776	0.55822	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	0.41345	
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659	2|1239||	0.34245	
k__Bacteria|p__Firmicutes|c__CFGB9507|o__OFGB9507	2|1239||	0.25345	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	2|1239|186801|186802	0.10915	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	0.08052	
k__Bacteria|p__Firmicutes|c__CFGB1292|o__OFGB1292	2|1239||	0.05139	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.03216	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.02744	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	0.0228	
k__Bacteria|p__Firmicutes|c__CFGB76170|o__OFGB76170	2|1239||	0.02187	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565	2|1239||	0.01441	
k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721	2|1239||	0.00617	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Propionibacteriales	2|201174|1760|85009	0.00309	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	0.00045	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	71.39539	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	8.31526	
