clade_name	NCBI_tax_id	relative_abundance	additional_species
k__Bacteria	2	100.0	
k__Bacteria|p__Bacteroidetes	2|976	40.53506	
k__Bacteria|p__Firmicutes	2|1239	37.72556	
k__Bacteria|p__Proteobacteria	2|1224	11.74302	
k__Bacteria|p__Bacteria_unclassified	2|	7.6224	
k__Bacteria|p__Actinobacteria	2|201174	1.63204	
k__Bacteria|p__Verrucomicrobia	2|74201	0.62698	
k__Bacteria|p__Tenericutes	2|544448	0.11493	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	2|976|200643	33.62984	
k__Bacteria|p__Firmicutes|c__Clostridia	2|1239|186801	17.10746	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	2|1224|28221	10.86784	
k__Bacteria|p__Firmicutes|c__Bacilli	2|1239|91061	9.12369	
k__Bacteria|p__Bacteroidetes|c__CFGB76111	2|976|	4.53654	
k__Bacteria|p__Firmicutes|c__CFGB9644	2|1239|	4.08485	
k__Bacteria|p__Firmicutes|c__Tissierellia	2|1239|1737404	2.83183	
k__Bacteria|p__Bacteroidetes|c__CFGB635	2|976|	2.07615	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified	2||	1.90651	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia	2|201174|84998	1.28336	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2|1224|28216	0.79685	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2|74201|203494	0.62698	
k__Bacteria|p__Firmicutes|c__CFGB76539	2|1239|	0.62169	
k__Bacteria|p__Firmicutes|c__CFGB76322	2|1239|	0.58536	
k__Bacteria|p__Firmicutes|c__CFGB76293	2|1239|	0.52904	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76064	2||	0.42308	
k__Bacteria|p__Firmicutes|c__CFGB28439	2|1239|	0.42039	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB8157	2|95818|	0.3999	
k__Bacteria|p__Firmicutes|c__CFGB9479	2|1239|	0.3256	
k__Bacteria|p__Firmicutes|c__CFGB28941	2|1239|	0.32336	
k__Bacteria|p__Firmicutes|c__CFGB76077	2|1239|	0.31493	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	2|1239|526524	0.31199	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76138	2||	0.30336	
k__Bacteria|p__Bacteroidetes|c__CFGB9397	2|976|	0.29131	
k__Bacteria|p__Firmicutes|c__CFGB9827	2|1239|	0.28384	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76311	2||	0.25589	
k__Bacteria|p__Firmicutes|c__CFGB76074	2|1239|	0.25384	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76313	2||	0.16944	
k__Bacteria|p__Firmicutes|c__CFGB8152	2|1239|	0.12948	
k__Bacteria|p__Firmicutes|c__CFGB76081	2|1239|	0.11825	
k__Bacteria|p__Bacteroidetes|c__CFGB1791	2|976|	0.11493	
k__Bacteria|p__Firmicutes|c__CFGB9506	2|1239|	0.10952	
k__Bacteria|p__Firmicutes|c__CFGB9960	2|1239|	0.10628	
k__Bacteria|p__Actinobacteria|c__Actinomycetia	2|201174|1760	0.07718	
k__Bacteria|p__Firmicutes|c__CFGB49426	2|1239|	0.07699	
k__Bacteria|p__Firmicutes|c__CFGB76308	2|1239|	0.0588	
k__Bacteria|p__Proteobacteria|c__CFGB76404	2|1224|	0.05444	
k__Bacteria|p__Firmicutes|c__CFGB76576	2|1239|	0.0451	
k__Bacteria|p__Firmicutes|c__CFGB76354	2|1239|	0.04316	
k__Bacteria|p__Firmicutes|c__CFGB76565	2|1239|	0.04275	
k__Bacteria|p__Firmicutes|c__CFGB76790	2|1239|	0.03663	
k__Bacteria|p__Firmicutes|c__CFGB1227	2|1239|	0.03342	
k__Bacteria|p__Firmicutes|c__CFGB76310	2|1239|	0.02743	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2|1224|1236	0.0239	
k__Bacteria|p__Firmicutes|c__CFGB1494	2|1239|	0.0164	
k__Bacteria|p__Firmicutes|c__CFGB76355	2|1239|	0.01126	
k__Bacteria|p__Firmicutes|c__CFGB72926	2|1239|	0.01038	
k__Bacteria|p__Firmicutes|c__CFGB6645	2|1239|	0.00869	
k__Bacteria|p__Firmicutes|c__CFGB9659	2|1239|	0.00658	
k__Bacteria|p__Firmicutes|c__CFGB48875	2|1239|	0.00256	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76244	2||	0.00238	
k__Bacteria|p__Firmicutes|c__CFGB76351	2|1239|	0.00047	
k__Bacteria|p__Firmicutes|c__CFGB1814	2|1239|	0.0003	
k__Bacteria|p__Firmicutes|c__CFGB10667	2|1239|	0.00015	
k__Bacteria|p__Firmicutes|c__CFGB76071	2|1239|	9e-05	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	2|976|200643|171549	33.62984	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales	2|1239|186801|186802	16.35935	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	2|1224|28221|213115	10.86784	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2|1239|91061|186826	6.64075	
k__Bacteria|p__Bacteroidetes|c__CFGB76111|o__OFGB76111	2|976||	4.53654	
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644	2|1239||	4.08485	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales	2|1239|1737404|1737405	2.83183	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	2|1239|91061|1385	2.48293	
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635	2|976||	2.07615	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified	2|||	1.90651	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales	2|201174|84998|1643822	1.12676	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified	2|1239|186801|	0.74811	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.66857	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2|74201|203494|48461	0.62698	
k__Bacteria|p__Firmicutes|c__CFGB76539|o__OFGB76539	2|1239||	0.62169	
k__Bacteria|p__Firmicutes|c__CFGB76322|o__OFGB76322	2|1239||	0.58536	
k__Bacteria|p__Firmicutes|c__CFGB76293|o__OFGB76293	2|1239||	0.52904	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76064|o__OFGB76064	2|||	0.42308	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439	2|1239||	0.42039	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB8157|o__OFGB8157	2|95818||	0.3999	
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479	2|1239||	0.3256	
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941	2|1239||	0.32336	
k__Bacteria|p__Firmicutes|c__CFGB76077|o__OFGB76077	2|1239||	0.31493	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.31199	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76138|o__OFGB76138	2|||	0.30336	
k__Bacteria|p__Bacteroidetes|c__CFGB9397|o__OFGB9397	2|976||	0.29131	
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827	2|1239||	0.28384	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76311|o__OFGB76311	2|||	0.25589	
k__Bacteria|p__Firmicutes|c__CFGB76074|o__OFGB76074	2|1239||	0.25384	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76313|o__OFGB76313	2|||	0.16944	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales	2|201174|84998|84999	0.1566	
k__Bacteria|p__Firmicutes|c__CFGB8152|o__OFGB8152	2|1239||	0.12948	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales	2|1224|28216|206389	0.12828	
k__Bacteria|p__Firmicutes|c__CFGB76081|o__OFGB76081	2|1239||	0.11825	
k__Bacteria|p__Bacteroidetes|c__CFGB1791|o__OFGB1791	2|976||	0.11493	
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506	2|1239||	0.10952	
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960	2|1239||	0.10628	
k__Bacteria|p__Firmicutes|c__CFGB49426|o__OFGB49426	2|1239||	0.07699	
k__Bacteria|p__Firmicutes|c__CFGB76308|o__OFGB76308	2|1239||	0.0588	
k__Bacteria|p__Proteobacteria|c__CFGB76404|o__OFGB76404	2|1224||	0.05444	
k__Bacteria|p__Firmicutes|c__CFGB76576|o__OFGB76576	2|1239||	0.0451	
k__Bacteria|p__Firmicutes|c__CFGB76354|o__OFGB76354	2|1239||	0.04316	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565	2|1239||	0.04275	
k__Bacteria|p__Firmicutes|c__CFGB76790|o__OFGB76790	2|1239||	0.03663	
k__Bacteria|p__Firmicutes|c__CFGB1227|o__OFGB1227	2|1239||	0.03342	
k__Bacteria|p__Firmicutes|c__CFGB76310|o__OFGB76310	2|1239||	0.02743	
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	2|1224|1236|91347	0.0239	
k__Bacteria|p__Firmicutes|c__CFGB1494|o__OFGB1494	2|1239||	0.0164	
k__Bacteria|p__Firmicutes|c__CFGB76355|o__OFGB76355	2|1239||	0.01126	
k__Bacteria|p__Firmicutes|c__CFGB72926|o__OFGB72926	2|1239||	0.01038	
k__Bacteria|p__Firmicutes|c__CFGB6645|o__OFGB6645	2|1239||	0.00869	
k__Bacteria|p__Firmicutes|c__CFGB9659|o__OFGB9659	2|1239||	0.00658	
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales	2|201174|1760|85004	0.00595	
k__Bacteria|p__Firmicutes|c__CFGB48875|o__OFGB48875	2|1239||	0.00256	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76244|o__OFGB76244	2|||	0.00238	
k__Bacteria|p__Firmicutes|c__CFGB76351|o__OFGB76351	2|1239||	0.00047	
k__Bacteria|p__Firmicutes|c__CFGB1814|o__OFGB1814	2|1239||	0.0003	
k__Bacteria|p__Firmicutes|c__CFGB10667|o__OFGB10667	2|1239||	0.00015	
k__Bacteria|p__Firmicutes|c__CFGB76071|o__OFGB76071	2|1239||	9e-05	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae	2|976|200643|171549|2005473	24.85323	
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	2|1224|28221|213115|194924	10.86784	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae	2|1239|186801|186802|186803	7.17296	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	2|1239|91061|186826|33958	6.64075	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified	2|976|200643|171549|	4.58098	
k__Bacteria|p__Bacteroidetes|c__CFGB76111|o__OFGB76111|f__FGB76111	2|976|||	4.53654	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae	2|1239|186801|186802|216572	4.26997	
k__Bacteria|p__Firmicutes|c__CFGB9644|o__OFGB9644|f__FGB9644	2|1239|||	4.08485	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	2|976|200643|171549|815	4.07426	
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae	2|1239|1737404|1737405|1570339	2.83183	
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae	2|1239|91061|1385|90964	2.48293	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae	2|1239|186801|186802|31979	2.15962	
k__Bacteria|p__Bacteroidetes|c__CFGB635|o__OFGB635|f__FGB635	2|976|||	2.07615	
k__Bacteria|p__Bacteria_unclassified|c__Bacteria_unclassified|o__Bacteria_unclassified|f__Bacteria_unclassified	2||||	1.90651	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae	2|201174|84998|1643822|1643826	1.12676	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified	2|1239|186801||	0.74811	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	2|1224|28216|80840|995019	0.66857	
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae	2|74201|203494|48461|1647988	0.62698	
k__Bacteria|p__Firmicutes|c__CFGB76539|o__OFGB76539|f__FGB76539	2|1239|||	0.62169	
k__Bacteria|p__Firmicutes|c__CFGB76322|o__OFGB76322|f__FGB76322	2|1239|||	0.58536	
k__Bacteria|p__Firmicutes|c__CFGB76293|o__OFGB76293|f__FGB76293	2|1239|||	0.52904	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76064|o__OFGB76064|f__FGB76064	2||||	0.42308	
k__Bacteria|p__Firmicutes|c__CFGB28439|o__OFGB28439|f__FGB28439	2|1239|||	0.42039	
k__Bacteria|p__Candidatus_Saccharibacteria|c__CFGB8157|o__OFGB8157|f__FGB8157	2|95818|||	0.3999	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Christensenellaceae	2|1239|186801|186802|990719	0.39378	
k__Bacteria|p__Firmicutes|c__CFGB9479|o__OFGB9479|f__FGB9479	2|1239|||	0.3256	
k__Bacteria|p__Firmicutes|c__CFGB28941|o__OFGB28941|f__FGB28941	2|1239|||	0.32336	
k__Bacteria|p__Firmicutes|c__CFGB76077|o__OFGB76077|f__FGB76077	2|1239|||	0.31493	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76138|o__OFGB76138|f__FGB76138	2||||	0.30336	
k__Bacteria|p__Bacteroidetes|c__CFGB9397|o__OFGB9397|f__FGB9397	2|976|||	0.29131	
k__Bacteria|p__Firmicutes|c__CFGB9827|o__OFGB9827|f__FGB9827	2|1239|||	0.28384	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	2|1239|526524|526525|128827	0.26538	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76311|o__OFGB76311|f__FGB76311	2||||	0.25589	
k__Bacteria|p__Firmicutes|c__CFGB76074|o__OFGB76074|f__FGB76074	2|1239|||	0.25384	
k__Bacteria|p__Bacteria_unclassified|c__CFGB76313|o__OFGB76313|f__FGB76313	2||||	0.16944	
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae	2|201174|84998|84999|1643824	0.15331	
k__Bacteria|p__Firmicutes|c__CFGB8152|o__OFGB8152|f__FGB8152	2|1239|||	0.12948	
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Zoogloeaceae	2|1224|28216|206389|2008794	0.12828	
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae	2|976|200643|171549|2005519	0.12063	
k__Bacteria|p__Firmicutes|c__CFGB76081|o__OFGB76081|f__FGB76081	2|1239|||	0.11825	
k__Bacteria|p__Bacteroidetes|c__CFGB1791|o__OFGB1791|f__FGB1791	2|976|||	0.11493	
k__Bacteria|p__Firmicutes|c__CFGB9506|o__OFGB9506|f__FGB9506	2|1239|||	0.10952	
k__Bacteria|p__Firmicutes|c__CFGB9960|o__OFGB9960|f__FGB9960	2|1239|||	0.10628	
k__Bacteria|p__Firmicutes|c__CFGB49426|o__OFGB49426|f__FGB49426	2|1239|||	0.07699	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified	2|1239|186801|186802|	0.07122	
k__Bacteria|p__Firmicutes|c__CFGB76308|o__OFGB76308|f__FGB76308	2|1239|||	0.0588	
k__Bacteria|p__Proteobacteria|c__CFGB76404|o__OFGB76404|f__FGB76404	2|1224|||	0.05444	
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae	2|1239|526524|526525|2810281	0.04533	
k__Bacteria|p__Firmicutes|c__CFGB76576|o__OFGB76576|f__FGB76576	2|1239|||	0.0451	
k__Bacteria|p__Firmicutes|c__CFGB76354|o__OFGB76354|f__FGB76354	2|1239|||	0.04316	
k__Bacteria|p__Firmicutes|c__CFGB76565|o__OFGB76565|f__FGB76565	2|1239|||	0.04275	
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_Family_XIII_Incertae_Sedis	2|1239|186801|186802|543314	0.03719	
k__Bacteria|p__Firmicutes|c__CFGB76790|o__OFGB76790|f__FGB76790	2|1239|||	0.03663	
